Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
MediaDiaria: 0 = Não, 1 = Sim
MetodoObtencaoVazoes: 1 = Curva de descarga, 2 = Transferência de vazões, 3 = Soma de vazões, 4 = ADCP
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Régua Seca

Restrições da consulta:
Código da Estação:66090000


EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
66090000;2;01/08/1988;;1;1;497,568;405,009;449,018;1;30;1;1;1;;0;497,568;492,104;486,679;481,292;478,613;475,943;473,283;470,633;467,991;465,36;462,738;460,125;457,522;454,928;452,344;449,769;447,203;444,647;442,1;439,563;437,034;434,516;432,006;429,505;424,533;419,596;414,697;409,835;407,417;405,009;405,009;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1988;;1;1;412,261;372,24;392,868;24;30;1;1;1;;0;402,609;400,219;400,219;397,838;395,466;393,103;393,103;390,749;390,749;388,404;386,068;383,741;381,423;381,423;381,423;383,741;386,068;386,068;386,068;390,749;400,219;402,609;407,417;412,261;412,261;407,417;400,219;390,749;381,423;372,24;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1988;;1;1;452,344;352,098;389,257;22;5;1;1;1;;0;367,702;363,2;358,733;354,301;352,098;352,098;354,301;354,301;356,512;358,733;360,962;360,962;367,702;374,522;381,423;388,404;407,417;422,06;434,516;442,1;449,769;452,344;449,769;439,563;429,505;414,697;402,609;390,749;381,423;374,522;369,967;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1988;;1;1;460,125;356,512;387,576;30;20;1;1;1;;0;365,447;360,962;360,962;363,2;367,702;372,24;376,814;383,741;390,749;397,838;402,609;395,466;390,749;383,741;376,814;369,967;367,702;363,2;358,733;356,512;365,447;381,423;386,068;395,466;405,009;412,261;427,014;439,563;449,769;460,125;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1988;;1;1;724,338;470,633;591,947;31;1;1;1;1;;0;470,633;483,98;497,568;503,07;511,396;519,809;525,467;531,164;542,676;548,491;548,491;551,413;563,202;572,149;581,185;587,26;593,375;599,531;605,727;615,098;624,561;630,921;637,322;647,001;660,052;669,949;683,293;696,805;707,05;717,39;724,338;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1989;;1;1;822,46;731,327;791,164;28;1;1;1;1;;0;731,327;738,36;745,436;755,992;766,789;766,789;766,789;772,229;777,698;777,698;783,194;788,718;783,194;794,271;799,852;811,099;811,099;811,099;805,461;805,461;805,461;805,461;811,099;811,099;811,099;811,099;811,099;822,46;822,46;811,099;811,099;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1989;;1;1;1007,081;811,099;931,305;26;1;1;1;1;;0;811,099;816,765;833,937;845,529;863,135;869,063;881,006;893,068;905,249;917,55;929,972;942,515;942,515;948,833;948,833;948,833;955,181;961,56;961,56;967,97;974,41;967,97;980,882;987,385;1000,484;1007,081;1007,081;1007,081;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1989;;1;1;1007,081;948,833;984,139;21;14;1;1;1;;0;1000,484;993,919;993,919;987,385;980,882;980,882;974,41;974,41;967,97;961,56;961,56;967,97;961,56;948,833;955,181;955,181;961,56;987,385;1000,484;1000,484;1007,081;1007,081;1007,081;1000,484;1000,484;993,919;993,919;993,919;993,919;993,919;1000,484;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1989;;1;1;1007,081;887,022;955,477;1;30;1;1;1;;0;1007,081;1007,081;1000,484;1007,081;1000,484;993,919;993,919;987,385;980,882;980,882;980,882;974,41;967,97;961,56;955,181;955,181;948,833;948,833;948,833;942,515;936,228;929,972;923,746;917,55;917,55;911,384;905,249;899,143;893,068;887,022;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1989;;1;1;899,143;755,992;858,405;11;31;1;1;1;;0;887,022;887,022;887,022;881,006;881,006;875,019;875,019;881,006;887,022;893,068;899,143;899,143;899,143;899,143;893,068;893,068;887,022;881,006;869,063;863,135;857,237;851,368;839,718;828,184;816,765;811,099;799,852;788,718;777,698;766,789;755,992;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1989;;1;1;745,436;618,242;667,889;1;30;1;1;1;;0;745,436;738,36;731,327;724,338;717,39;710,486;703,624;696,805;690,028;690,028;690,028;679,941;673,269;666,64;656,773;653,506;650,248;647,001;643,764;640,538;640,538;637,322;634,116;630,921;630,921;627,736;624,561;621,396;621,396;618,242;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/1989;;1;1;615,098;492,104;560,791;1;31;1;1;1;;0;615,098;611,964;605,727;602,624;596,448;593,375;590,313;587,26;587,26;584,218;584,218;584,218;581,185;581,185;578,163;575,151;572,149;569,156;563,202;557,288;548,491;542,676;536,9;525,467;516,995;511,396;503,07;497,568;494,831;494,831;492,104;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1989;;1;1;545,578;473,283;505,34;31;4;1;1;1;;0;489,387;483,98;478,613;473,283;481,292;492,104;503,07;505,836;508,611;508,611;508,611;514,191;519,809;522,633;525,467;522,633;519,809;508,611;494,831;483,98;475,943;500,314;492,104;492,104;494,831;505,836;514,191;525,467;534,027;539,783;545,578;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1989;;1;1;596,448;405,009;518,27;8;28;1;1;1;;0;554,346;560,24;566,174;572,149;578,163;584,218;590,313;596,448;596,448;590,313;584,218;578,163;572,149;566,174;560,24;545,578;528,311;516,995;503,07;492,104;481,292;465,36;449,769;439,563;427,014;419,596;412,261;405,009;405,009;407,417;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1989;;1;1;439,563;381,423;412,866;21;9;1;1;1;;0;414,697;419,596;422,06;414,697;407,417;397,838;388,404;383,741;381,423;381,423;383,741;386,068;390,749;395,466;400,219;409,835;424,533;429,505;434,516;437,034;439,563;439,563;439,563;439,563;434,516;427,014;427,014;419,596;409,835;409,835;409,835;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1989;;1;1;531,164;417,142;476,474;21;1;1;1;1;;0;417,142;424,533;429,505;437,034;444,647;449,769;457,522;462,738;467,991;473,283;478,613;483,98;489,387;494,831;500,314;505,836;511,396;516,995;522,633;528,311;531,164;531,164;531,164;514,191;486,679;462,738;444,647;434,516;432,006;429,505;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1989;;1;1;693,411;427,014;571,911;27;1;1;1;1;;0;427,014;427,014;439,563;449,769;457,522;465,36;473,283;481,292;489,387;503,07;511,396;525,467;539,783;554,346;560,24;569,156;584,218;596,448;608,841;621,396;634,116;647,001;660,052;673,269;683,293;690,028;693,411;693,411;693,411;690,028;686,655;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1990;;1;1;822,46;669,949;729,827;29;6;1;1;1;;0;686,655;679,941;676,6;673,269;673,269;669,949;669,949;669,949;673,269;676,6;676,6;676,6;690,028;700,209;707,05;717,39;724,338;734,839;741,893;750,634;766,789;772,229;777,698;783,194;788,718;794,271;799,852;805,461;822,46;822,46;822,46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1990;;1;1;929,972;828,184;876,737;24;1;1;1;1;;0;828,184;833,937;833,937;839,718;839,718;839,718;839,718;845,529;851,368;851,368;857,237;863,135;869,063;875,019;881,006;881,006;887,022;893,068;893,068;905,249;911,384;917,55;923,746;929,972;923,746;917,55;911,384;905,249;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1990;;1;1;899,143;741,893;810,388;1;30;1;1;1;;0;899,143;893,068;887,022;881,006;875,019;869,063;869,063;863,135;857,237;851,368;839,718;828,184;822,46;811,099;805,461;799,852;788,718;783,194;783,194;783,194;783,194;777,698;772,229;766,789;755,992;750,634;750,634;745,436;745,436;741,893;741,893;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1990;;1;1;845,529;745,436;808,553;22;1;1;1;1;;0;745,436;745,436;750,634;755,992;761,376;772,229;783,194;788,718;794,271;799,852;805,461;811,099;811,099;811,099;816,765;816,765;822,46;833,937;833,937;833,937;839,718;845,529;845,529;845,529;845,529;839,718;833,937;828,184;822,46;816,765;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1990;;1;1;811,099;727,827;769,616;1;17;1;1;1;;0;811,099;805,461;805,461;799,852;799,852;788,718;777,698;772,229;766,789;766,789;755,992;745,436;745,436;745,436;738,36;734,839;727,827;727,827;734,839;741,893;755,992;761,376;777,698;783,194;788,718;788,718;788,718;788,718;783,194;777,698;772,229;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1990;;1;1;761,376;531,164;627,264;1;30;1;1;1;;0;761,376;750,634;738,36;727,827;717,39;700,209;683,293;666,64;660,052;653,506;647,001;640,538;634,116;627,736;621,396;615,098;608,841;602,624;596,448;590,313;584,218;578,163;572,149;566,174;560,24;554,346;548,491;542,676;536,9;531,164;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/1990;;1;1;525,467;442,1;478,371;1;31;1;1;1;;0;525,467;519,809;514,191;508,611;503,07;503,07;497,568;492,104;486,679;481,292;475,943;470,633;467,991;467,991;467,991;470,633;473,283;478,613;481,292;478,613;473,283;470,633;467,991;465,36;465,36;462,738;460,125;457,522;452,344;447,203;442,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1990;;1;1;434,516;397,838;407,322;1;14;1;1;1;;0;434,516;427,014;422,06;417,142;412,261;409,835;407,417;405,009;405,009;405,009;402,609;402,609;400,219;397,838;397,838;397,838;397,838;397,838;397,838;400,219;402,609;402,609;402,609;405,009;405,009;407,417;409,835;412,261;412,261;412,261;417,142;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1990;;1;1;467,991;419,596;443,656;18;1;1;1;1;;0;419,596;424,533;427,014;432,006;434,516;439,563;442,1;444,647;447,203;444,647;444,647;444,647;444,647;452,344;457,522;462,738;465,36;467,991;465,36;460,125;454,928;449,769;442,1;439,563;437,034;434,516;432,006;429,505;432,006;437,034;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1990;;1;1;551,413;442,1;506,728;11;1;1;1;1;;0;442,1;447,203;452,344;462,738;475,943;492,104;508,611;519,809;531,164;548,491;551,413;551,413;545,578;539,783;531,164;525,467;516,995;500,314;497,568;492,104;478,613;478,613;481,292;486,679;494,831;503,07;516,995;525,467;534,027;539,783;536,9;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1990;;1;1;593,375;500,314;548,38;7;20;1;1;1;;0;557,288;566,174;572,149;578,163;581,185;587,26;593,375;593,375;584,218;578,163;572,149;563,202;548,491;539,783;534,027;528,311;519,809;508,611;503,07;500,314;505,836;511,396;516,995;522,633;531,164;539,783;548,491;551,413;554,346;560,24;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1990;;1;1;676,6;566,174;630,101;31;1;1;1;1;;0;566,174;572,149;578,163;584,218;590,313;596,448;599,531;605,727;611,964;621,396;624,561;621,396;621,396;621,396;624,561;627,736;634,116;637,322;643,764;643,764;650,248;650,248;656,773;663,341;663,341;663,341;666,64;669,949;673,269;673,269;676,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1991;;1;1;887,022;683,293;767,701;31;1;1;1;1;;0;683,293;690,028;693,411;696,805;700,209;703,624;710,486;710,486;710,486;717,39;720,859;727,827;738,36;745,436;750,634;761,376;772,229;777,698;788,718;799,852;805,461;811,099;816,765;816,765;822,46;822,46;833,937;857,237;857,237;869,063;887,022;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1991;;1;1;923,746;899,143;908,772;27;1;1;1;1;;0;899,143;905,249;905,249;911,384;911,384;917,55;911,384;911,384;917,55;917,55;905,249;905,249;905,249;905,249;905,249;899,143;899,143;899,143;899,143;899,143;905,249;911,384;911,384;911,384;911,384;917,55;923,746;923,746;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1991;;1;1;1102,782;929,972;1037,028;23;1;1;1;1;;0;929,972;948,833;942,515;948,833;948,833;955,181;961,56;967,97;980,882;1000,484;1007,081;1013,709;1020,368;1040,538;1054,144;1067,878;1081,742;1088,723;1095,736;1095,736;1095,736;1095,736;1102,782;1095,736;1095,736;1095,736;1081,742;1081,742;1081,742;1081,742;1088,723;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1991;;1;1;1153,026;980,882;1059,097;7;30;1;1;1;;0;1088,723;1102,782;1109,86;1116,972;1124,116;1124,116;1153,026;1138,505;1131,294;1124,116;1116,972;1102,782;1088,723;1074,794;1060,995;1047,325;1040,538;1033,783;1027,06;1020,368;1013,709;1007,081;1000,484;993,919;993,919;993,919;987,385;987,385;987,385;980,882;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1991;;1;1;;;;;;0;0;0;;0;974,41;961,56;948,833;942,515;936,228;929,972;923,746;911,384;905,249;893,068;887,022;875,019;863,135;857,237;851,368;845,529;839,718;833,937;822,46;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;;;
66090000;2;01/09/1991;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;372,24;369,967;386,068;383,741;381,423;381,423;390,749;402,609;414,697;424,533;434,516;442,1;449,769;454,928;460,125;462,738;462,738;462,738;;;;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1991;;1;1;478,613;372,24;433,4;11;22;1;1;1;;0;467,991;462,738;454,928;454,928;454,928;454,928;454,928;465,36;470,633;475,943;478,613;478,613;475,943;457,522;444,647;437,034;422,06;407,417;395,466;383,741;374,522;372,24;376,814;388,404;393,103;393,103;400,219;414,697;429,505;442,1;452,344;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1991;;1;1;557,288;462,738;499,97;30;1;1;1;1;;0;462,738;478,613;478,613;475,943;470,633;462,738;467,991;478,613;481,292;481,292;483,98;483,98;483,98;486,679;492,104;492,104;492,104;494,831;494,831;503,07;511,396;519,809;525,467;528,311;531,164;534,027;542,676;548,491;554,346;557,288;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1991;;1;1;;;;;;0;0;0;;0;557,288;554,346;548,491;536,9;522,633;511,396;505,836;503,07;500,314;500,314;500,314;505,836;519,809;539,783;548,491;557,288;569,156;572,149;581,185;581,185;584,218;;;;;;;;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;;;;;;;;
66090000;2;01/01/1992;;1;1;;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;833,937;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;
66090000;2;01/02/1992;;1;1;899,143;822,46;835,894;29;4;1;1;1;;0;833,937;833,937;828,184;822,46;822,46;822,46;822,46;822,46;822,46;822,46;822,46;822,46;828,184;833,937;833,937;828,184;828,184;828,184;822,46;822,46;822,46;833,937;839,718;845,529;857,237;863,135;875,019;881,006;899,143;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;
66090000;2;01/01/1993;;1;1;1119,108;1049,074;1079,399;1;28;1;1;1;;0;1119,108;1111,16;1111,16;1103,253;1103,253;1095,389;1095,389;1087,566;1087,566;1079,785;1087,566;1079,785;1079,785;1079,785;1072,045;1072,045;1072,045;1072,045;1072,045;1079,785;1079,785;1079,785;1079,785;1079,785;1064,347;1064,347;1056,69;1049,074;1049,074;1049,074;1049,074;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1993;;1;1;1167,692;1033,964;1073,682;28;6;1;1;1;;0;1049,074;1056,69;1049,074;1041,499;1041,499;1033,964;1033,964;1049,074;1033,964;1033,964;1033,964;1033,964;1041,499;1049,074;1056,69;1064,347;1072,045;1079,785;1087,566;1095,389;1103,253;1111,16;1111,16;1119,108;1119,108;1143,208;1151,327;1167,692;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1993;;1;1;1209,363;1041,499;1137,913;5;28;1;1;1;;0;1175,94;1184,23;1184,23;1200,942;1209,363;1200,942;1200,942;1200,942;1200,942;1200,942;1200,942;1192,564;1192,564;1175,94;1167,692;1159,488;1151,327;1143,208;1127,099;1111,16;1103,253;1087,566;1079,785;1072,045;1056,69;1064,347;1049,074;1041,499;1041,499;1049,074;1049,074;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1993;;1;1;1111,16;989,607;1063,84;9;30;1;1;1;;0;1041,499;1049,074;1064,347;1072,045;1079,785;1079,785;1087,566;1087,566;1111,16;1111,16;1095,389;1087,566;1079,785;1064,347;1064,347;1056,69;1056,69;1056,69;1056,69;1056,69;1072,045;1087,566;1079,785;1064,347;1056,69;1049,074;1033,964;1019,018;1004,232;989,607;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1993;;1;1;975,141;803,537;885,308;1;31;1;1;1;;0;975,141;967,967;960,833;946,682;939,665;932,686;932,686;925,747;911,983;905,213;900,818;892,07;887,716;883,377;879,051;879,051;879,051;874,74;874,74;870,442;870,442;861,887;857,631;853,388;849,159;840,742;832,379;824,071;819,937;811,71;803,537;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1993;;1;1;795,418;658,294;730,201;1;30;1;1;1;;0;795,418;787,353;779,341;771,383;759,545;751,719;743,946;740,079;736,225;736,225;743,946;743,946;743,946;747,826;743,946;740,079;736,225;732,385;728,557;724,743;720,941;713,378;709,615;702,13;698,406;690,998;683,641;676,335;665,472;658,294;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/07/1993;;1;1;644,089;506,842;557,775;1;31;1;1;1;;0;644,089;633,568;630,086;616,283;606,061;599,308;592,605;585,95;576,06;572,788;563,044;563,044;559,82;556,608;550,22;550,22;547,044;543,881;540,729;537,589;537,589;534,461;531,345;528,241;522,068;518,999;512,897;509,863;509,863;509,863;506,842;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/08/1993;;1;1;500,833;457,246;469,823;1;24;1;1;1;;0;500,833;494,872;488,956;486,016;483,087;483,087;480,17;477,265;477,265;474,37;474,37;471,488;468,616;468,616;465,757;465,757;462,908;462,908;460,071;460,071;460,071;460,071;460,071;457,246;457,246;457,246;457,246;457,246;462,908;462,908;465,757;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/09/1993;;1;1;465,757;457,246;460,546;1;11;1;1;1;;0;465,757;465,757;465,757;462,908;462,908;460,071;460,071;460,071;460,071;460,071;457,246;457,246;457,246;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;460,071;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/10/1993;;1;1;477,265;400,493;430,494;31;21;1;1;1;;0;460,071;416,209;416,209;413,562;421,536;440,529;448,836;454,431;457,246;454,431;454,431;448,836;440,529;437,782;432,322;426,907;421,536;413,562;408,302;403,085;400,493;400,493;400,493;403,085;408,302;410,927;421,536;437,782;448,836;465,757;477,265;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/11/1993;;1;1;566,279;465,757;511,757;19;10;1;1;1;;0;488,956;494,872;503,832;509,863;509,863;500,833;491,908;480,17;471,488;465,757;468,616;474,37;477,265;471,488;509,863;531,345;550,22;550,22;566,279;566,279;566,279;550,22;540,729;534,461;525,148;515,942;512,897;509,863;506,842;506,842;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/12/1993;;1;1;705,866;500,833;579,569;31;13;1;1;1;;0;509,863;515,942;522,068;525,148;531,345;531,345;534,461;534,461;534,461;525,148;515,942;506,842;500,833;500,833;509,863;528,241;553,408;569,528;589,271;602,678;616,283;626,617;637,063;647,622;658,294;669,08;679,982;687,313;694,695;702,13;705,866;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/01/1994;;1;1;861,887;709,615;785,585;29;1;1;1;1;;0;709,615;717,153;728,557;728,557;724,743;724,743;720,941;720,941;724,743;736,225;743,946;751,719;755,625;763,477;767,423;775,355;787,353;799,471;815,817;824,071;832,379;836,553;844,943;844,943;844,943;844,943;849,159;853,388;861,887;857,631;861,887;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/02/1994;;1;1;975,141;861,887;915,961;22;1;1;1;1;;0;861,887;861,887;861,887;861,887;861,887;887,716;879,051;883,377;887,716;887,716;896,437;900,818;905,213;918,845;932,686;932,686;932,686;932,686;932,686;932,686;932,686;975,141;975,141;975,141;975,141;953,738;953,738;953,738;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;;;
66090000;2;01/03/1994;;1;1;953,738;918,845;934,543;12;22;1;1;1;;0;946,682;939,665;939,665;932,686;932,686;932,686;932,686;932,686;939,665;946,682;946,682;953,738;953,738;953,738;953,738;946,682;946,682;939,665;932,686;932,686;925,747;918,845;918,845;918,845;918,845;918,845;918,845;918,845;918,845;918,845;939,665;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/04/1994;;1;1;939,665;892,07;925,149;1;29;1;1;1;;0;939,665;939,665;939,665;939,665;939,665;932,686;939,665;939,665;939,665;939,665;932,686;932,686;932,686;932,686;932,686;932,686;932,686;932,686;932,686;932,686;918,845;918,845;911,983;905,213;905,213;900,818;896,437;896,437;892,07;892,07;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
66090000;2;01/05/1994;;1;1;887,716;705,866;803,212;1;31;1;1;1;;0;887,716;887,716;883,377;879,051;874,74;870,442;870,442;866,158;866,158;861,887;853,388;844,943;836,553;828,218;832,379;807,617;799,471;787,353;775,355;767,423;755,625;747,826;747,826;740,079;728,557;724,743;717,153;713,378;724,743;713,378;705,866;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
66090000;2;01/06/1994;;1;1;705,866;543,881;620,086;1;24;1;1;1;;0;705,866;702,13;694,695;690,998;687,313;687,313;687,313;683,641;679,982;676,335;672,701;661,877;647,622;633,568;619,715;606,061;595,95;585,95;572,788;563,044;559,82;559,82;550,22;543,881;543,881;543,881;543,881;553,408;566,279;582,641;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;;
